event_date,search_query,query_intent_category,landing_page_url,page_title,device_type,user_country,user_language,traffic_referrer,user_id,session_id,rank_position,serp_impressions,serp_clicks,click_through_rate,dwell_time_seconds,bounced_session,serp_feature,is_brand_query
2025-08-08,tutorial pizza,informational,https://www.example.com/hglnr/afdqkxatg/lirey,Tutorial Pizza | Pricing,mobile,US,en-GB,google_discover,u_1cc02c21,s_bcb55a9d,21,6,1,0.1667,86,False,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/iscdutfkyy/mkzoqcmi/psukrwkj,Tutorial Pizza | Official Site,mobile,US,en,google_images,u_8fcb2028,s_51c8b56e,40,1,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://news.example.com/woza/bckh,Tutorial Pizza | Pricing,desktop,US,en,google_news,u_bb117bb0,s_886e3661,37,4,1,0.25,105,False,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/myqztjz/hlupv/eccxioapfz,Tutorial Pizza | Official Site,mobile,US,en,google_discover,u_3830867c,s_099184f6,25,3,2,0.6667,78,False,faq,False
2025-08-08,tutorial pizza,informational,https://shop.example.com/acmjgjc/kuzrh/cjgbrnzzr,Tutorial Pizza – Reviews,mobile,US,en,google_discover,u_72ca7e83,s_eb6a50e1,23,4,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/xjbsfbfgi/hhatsskvrm/haofcaup,Tutorial Pizza – Ultimate Guide,mobile,US,en,google,u_e8a7761c,s_0f2f9c20,44,6,2,0.3333,158,False,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/kxyloghr,Tutorial Pizza – Reviews,desktop,JP,en,google_discover,u_298560cd,s_64c9d896,7,3,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://news.example.com/iqpol/wmxeellf,Tutorial Pizza – Ultimate Guide,mobile,GB,en-US,google,u_84af1924,s_8bee31c2,35,2,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://www.example.com/fxorm/kyga,Tutorial Pizza – Reviews,mobile,US,en,google_images,u_41cdc0b3,s_8145e8fe,9,9,1,0.1111,96,False,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/lhor/asxzztpdv,Tutorial Pizza | Official Site,mobile,CA,en-US,google_discover,u_5dd8c853,s_73a28eb8,38,2,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://www.example.com/ahtzccu,Tutorial Pizza,mobile,US,en,google_discover,u_d42c6b96,s_3f02c518,9,2,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://blog.example.com/tdrbfcpll,Tutorial Pizza | Pricing,desktop,GB,en,google_images,u_90503c4e,s_4c8355bf,7,2,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://docs.example.com/ivhcq,Tutorial Pizza | Docs,desktop,FR,en,google_discover,u_81f090b3,s_32f25b45,44,4,1,0.25,170,False,faq,False
2025-08-08,tutorial pizza,informational,https://blog.example.com/ctyxfsde/lfkopek,Tutorial Pizza | Official Site,desktop,GB,en,google_images,u_479a0c23,s_decfaf68,42,3,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://blog.example.com/asyy/cujspvwbm/khwivd,Tutorial Pizza – Ultimate Guide,mobile,JP,en,google,u_9c9380f2,s_7eae3f45,6,4,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/zjnr,Tutorial Pizza | Docs,desktop,CA,en-US,google_images,u_6ea5bfc9,s_c64fec38,18,1,0,0.0,0,True,faq,False
2025-08-08,tutorial pizza,informational,https://support.example.com/bjpwxruzxe/qzlof/lrhgzggn,Tutorial Pizza,mobile,US,en,google_discover,u_784ff854,s_da90fe23,3,11,1,0.0909,93,False,faq,False
2025-08-08,tutorial redis,informational,https://blog.example.com/fkiac,Tutorial Redis | Docs,mobile,US,en,google_images,u_cbe8ad6c,s_b54ebce2,27,2,1,0.5,105,False,none,False
2025-08-08,tutorial redis,informational,https://blog.example.com/paln/lbhtv,Tutorial Redis | Docs,mobile,US,en,google_discover,u_14b7ac50,s_7d84c16d,28,3,1,0.3333,137,False,none,False
2025-08-08,tutorial ssd,informational,https://www.example.com/llwedkz,Tutorial Ssd | Official Site,mobile,US,fr,google,u_3e801ffd,s_022c03ee,44,1,0,0.0,0,True,shopping,False
2025-08-08,what is c++,informational,https://news.example.com/tfkevhg/piimbxqiut/iffpdi,What Is C++ – Reviews,desktop,US,en,google,u_4a6b838e,s_1af6538c,42,3,1,0.3333,128,True,sitelinks,False
2025-08-08,what is coffee,informational,https://docs.example.com/jftckpm/vjwxdt/ykoc,What Is Coffee – Ultimate Guide,mobile,CA,en,google,u_5bc89451,s_4da5c6f2,6,5,1,0.2,112,True,shopping,False
2025-08-08,what is credit card,informational,https://docs.example.com/cizsx,What Is Credit Card – Reviews,tablet,US,en-US,google_news,u_18562243,s_e3964731,31,6,1,0.1667,119,False,none,False
2025-08-08,what is python,informational,https://support.example.com/qwqw,What Is Python | Pricing,mobile,US,en,google_discover,u_ac991e4c,s_41febb12,39,3,1,0.3333,140,False,faq,False
2025-08-08,what is python,informational,https://blog.example.com/lynk,What Is Python,mobile,CA,en,google_discover,u_28e6f026,s_73275a0a,23,3,1,0.3333,83,False,faq,False
2025-08-08,what is python,informational,https://news.example.com/luym/zchjczdy/hmzx,What Is Python | Pricing,desktop,FR,en,google_images,u_5b527be7,s_773bd9b0,25,3,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://news.example.com/asfsrz,What Is Python | Official Site,tablet,IN,en,google_images,u_6c01865c,s_9b3263a1,45,4,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://blog.example.com/dgrs/vzge,What Is Python,mobile,JP,pt,google_news,u_9c9903f0,s_6ddecfe5,50,4,1,0.25,135,False,faq,False
2025-08-08,what is python,informational,https://shop.example.com/xakxombs/qicmnnmzcf/ilioxhpsa,What Is Python,tablet,GB,en,google_images,u_a8d1b224,s_b6a53e83,34,4,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://blog.example.com/nrhklllvu/ylkr/nooni,What Is Python – Reviews,desktop,US,en,google_images,u_c2e66c8d,s_6cee4463,6,2,1,0.5,101,False,faq,False
2025-08-08,what is python,informational,https://news.example.com/agddbqov/uuyruvudjj/kkjlb,What Is Python | Pricing,desktop,US,de,google_discover,u_8a033840,s_69b5d0c8,4,4,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://news.example.com/ijnxi,What Is Python | Official Site,mobile,IN,en,google_discover,u_ad7b9fe8,s_4c7d84b8,42,2,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://www.example.com/gxqaj/wqaalxi,What Is Python – Reviews,desktop,IN,pt,google_news,u_89ac7b85,s_eab62e59,43,7,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://blog.example.com/olcickbjs/vankwuwsyz/xwuwtl,What Is Python – Ultimate Guide,desktop,AU,en,google,u_32d6e5a8,s_7e1f3967,9,3,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://www.example.com/ykrvamspj/gxpnczhu/qibeyjzumk,What Is Python – Reviews,desktop,CA,en,google_images,u_3b1386ea,s_b8e98c95,12,4,2,0.5,112,False,faq,False
2025-08-08,what is python,informational,https://docs.example.com/hdscctl,What Is Python,mobile,BR,en,google_news,u_e21525ac,s_bc935ebd,17,3,0,0.0,0,True,faq,False
2025-08-08,what is python,informational,https://www.example.com/znxiowaqz,What Is Python – Reviews,desktop,US,en-US,google,u_5ee22033,s_f532f2e1,6,2,1,0.5,71,False,faq,False
2025-08-08,what is router,informational,https://www.example.com/txgzxxham/ikyfs,What Is Router | Docs,desktop,US,en,google_news,u_7283b0d7,s_3e937858,17,7,1,0.1429,103,False,localpack,False
2025-08-09,amazon,informational,https://docs.example.com/ejxhlhow,Amazon – Ultimate Guide,mobile,AU,en,google_images,u_de1e65f4,s_05cce1cf,46,2,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://docs.example.com/vzjqwvrzvg/qthg/bfbe,Bank | Pricing,tablet,FR,en,google_images,u_9fbfbd38,s_da4308eb,34,3,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://shop.example.com/zvish/soncppplhs/cjgomh,Bank | Docs,desktop,IN,en,google_news,u_49649724,s_33a993e6,10,3,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://docs.example.com/tmkuxkrzk/fppkwpcq,Bank – Ultimate Guide,mobile,US,fr,google_news,u_79a0ad86,s_94f343da,14,2,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://news.example.com/gowsrfvqzo/nweqlog,Bank | Pricing,desktop,US,en,google_news,u_9c8ed1f6,s_5eaa5d55,43,3,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://docs.example.com/nwerj,Bank | Docs,mobile,AU,en,google,u_bd65aaef,s_edb2cba8,3,5,0,0.0,0,True,faq,False
2025-08-09,bank,informational,https://blog.example.com/gwbhhpdjmx,Bank | Official Site,mobile,US,en-US,google_discover,u_d5190bc4,s_44cb950b,43,4,0,0.0,0,True,faq,False
2025-08-09,benefits of credit card,informational,https://news.example.com/ygztx/mpqykdewv/xeuhnexeq,Benefits Of Credit Card,tablet,US,en-US,google_news,u_93a387df,s_0785b015,17,2,0,0.0,0,True,sitelinks,False
2025-08-09,benefits of credit card,informational,https://news.example.com/tidgobgh,Benefits Of Credit Card – Reviews,mobile,IN,en,google_news,u_a07d139b,s_3f9d2929,27,5,0,0.0,0,True,sitelinks,False
2025-08-09,benefits of credit card,informational,https://docs.example.com/pfxyhtsa,Benefits Of Credit Card | Official Site,tablet,GB,en,google_images,u_f934867d,s_16c3981f,13,8,3,0.375,65,False,sitelinks,False
2025-08-09,benefits of credit card,informational,https://support.example.com/gzvntjajz,Benefits Of Credit Card | Official Site,mobile,AU,en,google_news,u_235c989f,s_22ffa7b5,15,2,0,0.0,0,True,sitelinks,False
2025-08-09,benefits of credit card,informational,https://shop.example.com/nrweeepe/whttopvcpb/hlfsebxdg,Benefits Of Credit Card,desktop,US,en,google,u_826994d6,s_1fcf669d,22,1,0,0.0,0,True,sitelinks,False
2025-08-09,benefits of credit card,informational,https://news.example.com/uqsnuslz,Benefits Of Credit Card | Pricing,mobile,US,en,google_news,u_f98faa10,s_9a73549a,15,1,0,0.0,0,True,sitelinks,False
2025-08-09,benefits of credit card,informational,https://www.example.com/spdoozvkm/vzww,Benefits Of Credit Card | Official Site,desktop,US,en,google_news,u_f1d6f74b,s_5b292b1a,10,3,2,0.6667,70,False,sitelinks,False
2025-08-09,benefits of credit card,informational,https://shop.example.com/jqagkjnqx/shmyhupfo/hivdrhkco,Benefits Of Credit Card | Official Site,mobile,CA,en,google_discover,u_01445d8d,s_01998ad3,1,11,4,0.3636,77,False,sitelinks,False
2025-08-09,benefits of insurance,informational,https://www.example.com/qqhf,Benefits Of Insurance | Official Site,desktop,IN,en,google_news,u_9dbd38b2,s_0936b869,25,1,0,0.0,0,True,shopping,False
2025-08-09,best python,informational,https://news.example.com/kdnepyenxe/zrwszn/nhnjesathg,Best Python | Pricing,mobile,US,en,google_news,u_7fcf73c8,s_46b04862,5,2,2,1.0,101,False,faq,False
2025-08-09,best python,informational,https://support.example.com/vaswukuhcg/fqvm/fkulbsaq,Best Python | Official Site,mobile,US,en,google,u_40e6eab0,s_bc721691,4,2,0,0.0,0,True,faq,False
2025-08-09,best way to headphones,informational,https://www.example.com/otuxvhnrs/dkidaw/bmqtpezlb,Best Way To Headphones | Official Site,tablet,US,en,google,u_fac0469d,s_85d6b6e6,31,3,2,0.6667,103,False,faq,False
2025-08-09,best way to laptop,informational,https://www.example.com/gyzcztfxoi/lvuoot/gzujxgxjt,Best Way To Laptop | Pricing,mobile,US,en,google_images,u_8d8dee0f,s_ff8efd0b,2,2,2,1.0,94,False,localpack,False
2025-08-09,best way to laptop,informational,https://news.example.com/zivyjz/kidk,Best Way To Laptop – Reviews,desktop,DE,en,google_images,u_26b28680,s_945a03f6,15,3,1,0.3333,81,False,localpack,False
2025-08-09,best way to redis,informational,https://blog.example.com/stqejlutv/aispfzxhaq,Best Way To Redis | Pricing,mobile,CA,en,google_images,u_4fafdcc5,s_54292b21,30,5,2,0.4,112,False,video,False
2025-08-09,best way to router,informational,https://support.example.com/fubppfcwed/mwvgqyd,Best Way To Router | Official Site,mobile,US,en,google_discover,u_ca68c1fd,s_c07b0a2b,31,5,1,0.2,132,False,none,False
2025-08-09,best way to ssd,informational,https://news.example.com/jabor/fkzqqieph,Best Way To Ssd,desktop,US,en-US,google_news,u_822d81c7,s_0b8e759e,16,4,0,0.0,0,True,news,False
2025-08-09,buy c++,transactional,https://www.example.com/nmjdopq/byzot/zrdph,Buy C++ | Official Site,desktop,FR,en-GB,google_news,u_a9324871,s_33d90b91,23,1,0,0.0,0,True,sitelinks,False
2025-08-09,buy climate change,transactional,https://www.example.com/ivwtlxaeik/zzwbumyogf,Buy Climate Change – Reviews,mobile,BR,en-GB,google_discover,u_99c1cf81,s_3eddb1b5,20,2,1,0.5,93,False,shopping,False
2025-08-09,buy climate change,transactional,https://news.example.com/xwody/cbcon/hhhnfsc,Buy Climate Change,desktop,IN,en,google_images,u_2b899368,s_d3c7598f,8,2,0,0.0,0,True,shopping,False
2025-08-09,climate change open now,local,https://docs.example.com/ngqldrvltq/khwlbr,Climate Change Open Now | Docs,mobile,GB,en,google_discover,u_3bc58be7,s_40314096,47,1,0,0.0,0,True,none,False
2025-08-09,coupon fpga,transactional,https://support.example.com/znqbizdemg,Coupon Fpga | Docs,mobile,FR,en,google_discover,u_39d82c2b,s_4a1acb70,7,1,0,0.0,0,True,sitelinks,False
2025-08-09,coupon pizza,transactional,https://docs.example.com/jrtesqyy/qtmymh/whgigvs,Coupon Pizza | Pricing,desktop,DE,en,google_discover,u_a1809c36,s_fe076c6a,33,13,1,0.0769,78,False,sitelinks,False
2025-08-09,coupon pizza,transactional,https://blog.example.com/sdmvwqao,Coupon Pizza | Pricing,desktop,JP,en,google_discover,u_6e7c080b,s_7fc15886,34,4,0,0.0,0,True,sitelinks,False
2025-08-09,coupon redis,transactional,https://news.example.com/btwsakc/bgsudmjsu/nefqxehgf,Coupon Redis | Docs,desktop,US,en,google_discover,u_e0191c42,s_5a30597e,21,4,1,0.25,70,False,none,False
2025-08-09,discount headphones,transactional,https://shop.example.com/vgpvm/gvrh/iyhsknn,Discount Headphones – Ultimate Guide,mobile,GB,en,google_news,u_3ecefd3a,s_81d8d5cc,19,4,1,0.25,82,False,shopping,False
2025-08-09,discount ssd,transactional,https://docs.example.com/nnhxaddp/xtzvsmna,Discount Ssd,mobile,US,de,google,u_32181b79,s_326b845f,19,3,0,0.0,0,True,none,False
2025-08-09,discount ssd,transactional,https://news.example.com/kfcf/syxr/fdap,Discount Ssd – Reviews,desktop,DE,en,google_news,u_7b66f328,s_356a81ef,40,1,0,0.0,0,True,none,False
2025-08-09,facebook login,navigational,https://www.example.com/gunqx/spffa/bgxtnvqzs,Facebook Login | Pricing,desktop,US,en,google_news,u_fa9741af,s_4f1780e4,18,2,0,0.0,0,True,video,True
2025-08-09,facebook login,navigational,https://blog.example.com/mfnmwzcu/tnoatmwt,Facebook Login – Reviews,mobile,US,en,google,u_7171707a,s_a1804dc5,10,8,1,0.125,31,False,video,True
2025-08-09,guide to coffee,informational,https://www.example.com/rljx/cvegai,Guide To Coffee – Ultimate Guide,mobile,US,en-GB,google_images,u_43f3d52f,s_d1727f49,2,6,2,0.3333,96,False,sitelinks,False
2025-08-09,guide to coffee,informational,https://www.example.com/ywnimnvw,Guide To Coffee – Ultimate Guide,mobile,DE,en,google_news,u_e88f9d3d,s_09c5c90c,44,1,0,0.0,0,True,sitelinks,False
2025-08-09,guide to coffee,informational,https://blog.example.com/bcofyw/wlmzl,Guide To Coffee – Ultimate Guide,mobile,JP,en,google_news,u_775f8607,s_938ff118,30,4,0,0.0,0,True,sitelinks,False
2025-08-09,guide to coffee,informational,https://www.example.com/zqdb/ftxdnax/gajfkrigq,Guide To Coffee – Ultimate Guide,mobile,US,en,google_news,u_c8cb4373,s_c54760de,18,1,0,0.0,0,True,sitelinks,False
2025-08-09,guide to coffee,informational,https://support.example.com/wcbppyogbd/tropww/tppiia,Guide To Coffee,mobile,US,en,google_news,u_785e0968,s_9cf76518,7,1,0,0.0,0,True,sitelinks,False
2025-08-09,guide to coffee,informational,https://blog.example.com/quxhpu,Guide To Coffee – Ultimate Guide,mobile,US,en,google_discover,u_65b91953,s_be75b46e,33,3,0,0.0,0,True,sitelinks,False
2025-08-09,guide to coffee,informational,https://blog.example.com/dekrm,Guide To Coffee – Reviews,desktop,US,en-US,google,u_903c8c79,s_f208773d,44,8,1,0.125,169,False,sitelinks,False
2025-08-09,guide to coffee,informational,https://shop.example.com/uivlvvw,Guide To Coffee – Ultimate Guide,desktop,US,en-US,google_discover,u_88af5079,s_639e6f17,25,2,0,0.0,0,True,sitelinks,False
2025-08-09,guide to ssd,informational,https://www.example.com/oppd/fveeerkaop/ihkvt,Guide To Ssd,mobile,US,en-US,google,u_ab3cb3d3,s_9597a0b4,33,1,0,0.0,0,True,none,False
2025-08-09,guide to ssd,informational,https://docs.example.com/opcsm,Guide To Ssd – Ultimate Guide,desktop,GB,en,google_news,u_24aa9e6a,s_b06580ad,4,1,0,0.0,0,True,none,False
2025-08-09,headphones amazon,informational,https://www.example.com/ehyny/vvfjupxzng,Headphones Amazon | Official Site,desktop,GB,en,google_discover,u_ba866ebd,s_69e411d7,18,8,2,0.25,133,False,localpack,False
2025-08-09,how to c++,informational,https://support.example.com/yuxbmjd,How To C++,mobile,AU,en,google_discover,u_f51a23fb,s_9493c6ad,50,2,0,0.0,0,True,sitelinks,False
2025-08-09,how to c++,informational,https://www.example.com/dkhccuiq,How To C++ | Docs,mobile,US,en,google_news,u_8acc0a35,s_2c5e73da,33,5,0,0.0,0,True,sitelinks,False
2025-08-09,how to c++,informational,https://shop.example.com/sgkskeh/zscpvim/ejbsbl,How To C++ | Pricing,desktop,US,en,google_news,u_00321fe9,s_df4d63ee,18,3,0,0.0,0,True,sitelinks,False
2025-08-09,how to climate change,informational,https://support.example.com/glbnf,How To Climate Change | Docs,desktop,CA,en-US,google_discover,u_8c4de003,s_69ccdf38,27,5,0,0.0,0,True,news,False
2025-08-09,how to credit card,informational,https://support.example.com/cihvh/mpkgkeupg,How To Credit Card | Pricing,desktop,US,en,google_images,u_48941732,s_eb63102a,27,5,0,0.0,0,True,shopping,False
2025-08-09,how to laptop,informational,https://support.example.com/onwfcg/vghbgiywjj/xiwhcmxurx,How To Laptop | Docs,mobile,FR,en-GB,google_images,u_dd2864e7,s_fcd084e0,3,5,1,0.2,113,False,shopping,False
2025-08-09,how to laptop,informational,https://news.example.com/cscd/ojelfjvuct/mdclqh,How To Laptop,mobile,AU,en,google_news,u_3ede6320,s_a3e31fd9,6,3,1,0.3333,96,False,shopping,False
2025-08-09,how to router,informational,https://shop.example.com/puxvgvwqvr/iwctwm,How To Router – Ultimate Guide,mobile,US,en-GB,google_news,u_c25cbbd2,s_92a9c594,12,10,5,0.5,68,False,none,False
2025-08-09,how to ssd,informational,https://www.example.com/rjehb,How To Ssd | Docs,mobile,BR,en-US,google,u_21d2442b,s_8fc5a028,39,2,1,0.5,120,False,shopping,False
2025-08-09,how to ssd,informational,https://docs.example.com/lubb/zeqkc,How To Ssd | Docs,desktop,JP,en-GB,google_images,u_2ff65543,s_db483ac8,7,2,0,0.0,0,True,shopping,False
2025-08-09,how to ssd,informational,https://shop.example.com/fomtb/oysjvjjyj/ammlvjji,How To Ssd,mobile,US,en,google_news,u_10553d8e,s_028ebecb,25,1,1,1.0,71,False,shopping,False
2025-08-09,how to ssd,informational,https://news.example.com/scplg/auiakglzw,How To Ssd – Ultimate Guide,desktop,JP,en,google_images,u_d6a0fd30,s_99e6853c,39,1,0,0.0,0,True,shopping,False
2025-08-09,laptop amazon,informational,https://www.example.com/kjfwynvy/kjisduwoqa/fklbvjngy,Laptop Amazon,mobile,FR,en,google_images,u_6f62ebf7,s_a7c5c107,1,1,0,0.0,0,True,news,False
2025-08-09,laptop wikipedia,informational,https://blog.example.com/byyhaiygbr/ckgdujeycf/nzstxqfs,Laptop Wikipedia | Official Site,desktop,AU,en,google_images,u_3c00b176,s_6c305f03,3,11,0,0.0,0,True,video,False
2025-08-09,near me python,local,https://shop.example.com/mawkr/ulsy/haxlple,Near Me Python,desktop,US,en,google_news,u_f55854c8,s_76ff2d96,33,2,1,0.5,73,False,sitelinks,False
2025-08-09,pizza bank,informational,https://docs.example.com/ksdtjvhd,Pizza Bank – Reviews,mobile,BR,en,google_images,u_4e96d5e8,s_705a1b6b,38,2,0,0.0,0,True,shopping,False
2025-08-09,pizza bank,informational,https://news.example.com/qlugpg/qhhp,Pizza Bank | Pricing,mobile,GB,fr,google_discover,u_57c55cc2,s_e98c22ae,7,8,0,0.0,0,True,shopping,False
2025-08-09,pizza youtube,informational,https://blog.example.com/yemllh/oued,Pizza Youtube | Pricing,desktop,US,en,google_images,u_20ac9eef,s_61294a55,4,2,2,1.0,95,False,sitelinks,False
2025-08-09,price coffee,transactional,https://news.example.com/iujwq/gfwxjrgx,Price Coffee,mobile,CA,en,google_discover,u_9a1657d0,s_9b526c4a,37,1,1,1.0,100,False,faq,False
2025-08-09,price laptop,transactional,https://shop.example.com/piia/reonta,Price Laptop | Official Site,tablet,AU,en,google_news,u_58975ca7,s_a0e9fc55,29,3,0,0.0,0,True,news,False
2025-08-09,price laptop,transactional,https://www.example.com/mznewbzeb/rcvhglrt,Price Laptop – Reviews,tablet,US,en-GB,google_discover,u_4c5f9bb7,s_ddc71d68,32,5,0,0.0,0,True,news,False
2025-08-09,router directions,local,https://shop.example.com/ligu/adcbvze,Router Directions – Reviews,desktop,GB,en,google_discover,u_69ce5c3e,s_e34dbb6f,37,2,0,0.0,0,True,news,False
2025-08-09,router gmail,informational,https://www.example.com/ybdxsxu/rlafkm,Router Gmail | Official Site,tablet,US,en-US,google_discover,u_c29819ef,s_bee55b48,46,1,0,0.0,0,True,faq,True
2025-08-09,router wikipedia,informational,https://support.example.com/oktoghuapc,Router Wikipedia – Ultimate Guide,tablet,US,en,google_discover,u_7915ed52,s_e0bacb28,29,7,0,0.0,0,True,shopping,False
2025-08-09,router youtube,informational,https://docs.example.com/innoupiorp/smwayssk/vkfhkkm,Router Youtube – Reviews,mobile,US,en,google_news,u_385c19d9,s_c50e8e8c,19,7,2,0.2857,106,False,localpack,False
2025-08-09,tutorial c++,informational,https://docs.example.com/nadxap,Tutorial C++ – Ultimate Guide,mobile,AU,en,google_news,u_9e476376,s_a4ec4443,9,1,0,0.0,0,True,none,False
2025-08-09,tutorial pizza,informational,https://support.example.com/gfvjok,Tutorial Pizza – Reviews,mobile,US,en,google_images,u_0262868f,s_97ebbee0,32,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/sdxqxeqza,Tutorial Pizza | Pricing,mobile,GB,en,google_discover,u_265fcffc,s_e6dce991,11,10,1,0.1,104,False,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/rlbit,Tutorial Pizza | Official Site,mobile,US,en,google,u_93c9f42f,s_8a0fdb40,28,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/lcybcxuif/pcroytn,Tutorial Pizza | Pricing,mobile,BR,en,google_news,u_0bd824ca,s_8d38d2b4,19,4,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://blog.example.com/exmupkx/nivoa/jjkca,Tutorial Pizza – Ultimate Guide,desktop,AU,en,google_images,u_53f5d7bd,s_eb3992f4,4,6,1,0.1667,111,False,faq,False
2025-08-09,tutorial pizza,informational,https://www.example.com/pdohfpi/clkcfhr/pmkogpf,Tutorial Pizza – Reviews,desktop,US,en,google_news,u_e1a9e147,s_b39eec87,38,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://www.example.com/keowgibpo/tefbtuilj/ruru,Tutorial Pizza | Pricing,desktop,US,en,google_news,u_b483aa64,s_58e2ab6f,32,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://docs.example.com/iittolx/jvhh,Tutorial Pizza,tablet,US,de,google_discover,u_e1304e37,s_82931583,38,3,1,0.3333,143,False,faq,False
2025-08-09,tutorial pizza,informational,https://shop.example.com/xgvxde/jdftowapsd,Tutorial Pizza | Pricing,desktop,US,en,google,u_dd09a51d,s_60090c18,1,1,1,1.0,95,False,faq,False
2025-08-09,tutorial pizza,informational,https://docs.example.com/raiqzxoe/aqcuus/bams,Tutorial Pizza | Pricing,tablet,US,en,google_discover,u_9e0d7fbf,s_98f51709,6,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://docs.example.com/pnuge/jsymotdgw/qqoahxsbbt,Tutorial Pizza | Pricing,desktop,US,en,google_images,u_f4fda342,s_e9355992,4,3,1,0.3333,69,False,faq,False
2025-08-09,tutorial pizza,informational,https://shop.example.com/pidqqgmj/wfgid/wcrbk,Tutorial Pizza – Ultimate Guide,mobile,GB,en,google_discover,u_032075d6,s_3c62b041,41,3,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/bzpmues/nxeax/lajsx,Tutorial Pizza | Pricing,desktop,IN,en-GB,google_images,u_ffb6a8e2,s_743006cc,41,3,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://news.example.com/rludghmjal/hywnhe/hzmkthtjw,Tutorial Pizza,desktop,US,en-US,google,u_467eedb5,s_f8eba94a,35,6,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/wjli/lxhmsszb,Tutorial Pizza – Ultimate Guide,desktop,IN,de,google_images,u_22fe1a71,s_9615e5d1,41,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://blog.example.com/rmqugnzb/kncjljbtr/qwozpewt,Tutorial Pizza | Pricing,tablet,IN,en-US,google_discover,u_1bac1f24,s_a9cf6c4f,18,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://www.example.com/mhazdsgthk/cecbhbaqa/rpckgdvxus,Tutorial Pizza,mobile,AU,en,google_images,u_ec6c180c,s_6efe3d6e,5,1,1,1.0,121,False,faq,False
2025-08-09,tutorial pizza,informational,https://support.example.com/iizedi/ztpq/fnwboj,Tutorial Pizza | Docs,desktop,JP,en,google,u_ac1cf45c,s_c6da6b98,14,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://www.example.com/cqdgyhu/lzeeji,Tutorial Pizza | Pricing,tablet,US,fr,google_images,u_fb61e13e,s_a62d29e4,1,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://blog.example.com/fldir/vnoiq,Tutorial Pizza,mobile,US,en,google_images,u_ad57dd37,s_c26190dd,7,2,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://docs.example.com/rnptjvw/qqyfgfhh/ctemq,Tutorial Pizza | Pricing,tablet,DE,en-US,google,u_9bc0ad32,s_74457e9a,29,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://blog.example.com/ueryjt/jojeoeeqd/zutxe,Tutorial Pizza,desktop,IN,en,google_news,u_5ddf4044,s_ee95ea51,35,1,0,0.0,0,True,faq,False
2025-08-09,tutorial pizza,informational,https://blog.example.com/olzg,Tutorial Pizza,mobile,US,en-GB,google_discover,u_3aa4aae7,s_a33b7374,49,2,0,0.0,0,True,faq,False
2025-08-09,tutorial redis,informational,https://www.example.com/aqagwfag,Tutorial Redis | Pricing,desktop,US,en,google_news,u_e1b6a4f9,s_f56de6e8,32,3,1,0.3333,164,False,none,False
